Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Shalini Chaudhry,Gynecologist/obstetrician,"MBBS, DGO",26 Years Experience Overall  (15 years as specialist),"Dwarka, Delhi",Delhi,91%,(129 votes),₹ 700 fee
Dr. Nivedita Kaul,Gynecologist/obstetrician,"MRCOG(UK), MD - Obstetrics & Gynaecology, MBBS",22 Years Experience Overall  (19 years as specialist),"Punjabi Bagh, Delhi",Delhi,100%,(253 votes),₹ 1000 fee
Dr. Aakanksha Kumar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",8 Years Experience Overall  (3 years as specialist),"Mukherjee Nagar, Delhi",Delhi,100%,(16 votes),₹ 300 fee
Dr. Meenakshi Sharma,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (20 years as specialist),"Patparganj, Delhi",Delhi,100%,(11 votes),₹ 900 fee
Dr. Deepika Rustogi,Gynecologist/obstetrician,"MBBS, DGO",45 Years Experience Overall  (41 years as specialist),"Ashok Vihar, Delhi",Delhi,100%,(11 votes),₹ 99 fee
Dr. Nipun Sharma,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (14 years as specialist),"Dwarka Sector 19, Delhi",Delhi,100%,(11 votes),₹ 600 fee
Dr. Payal Chaudhary,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",23 Years Experience Overall  (17 years as specialist),"Malviya Nagar, Delhi",Delhi,99%,(78 votes),₹ 1300 fee
Dr. Rushda Riaz,Gynecologist/obstetrician,"MBBS, DGO",13 Years Experience Overall  (9 years as specialist),"Mayur Vihar Ph-II, Delhi",Delhi,96%,(25 votes),₹ 700 fee
Dr. Poonam N Tara Thakur,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (23 years as specialist),"Panchsheel Park, Delhi",Delhi,92%,(25 votes),₹ 2100 fee
Dr. Rahul Manchanda,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (23 years as specialist),"Panchsheel Park, Delhi",Delhi,87%,(15 votes),₹ 2100 fee
Dr. Rekha Khandelwal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",46 Years Experience Overall  (42 years as specialist),"Malviya Nagar, Delhi",Delhi,83%,(18 votes),₹ 1000 fee
Dr. Isha Khurana Vashisht,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DGO, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (11 years as specialist),"Moti Nagar, Delhi",Delhi,83%,(18 votes),₹ 1200 fee
Dr. Kanika Batra Modi,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (9 years as specialist),"Lajpat Nagar, Delhi",Delhi,83%,(18 votes),₹ 1000 fee
Dr. Tanya Buckshee Rohatgi,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (21 years as specialist),"Saket, Delhi",Delhi,83%,(18 votes),₹ 1500 fee
Dr. Asha Rawal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",42 Years Experience Overall,"Shalimar Bagh, Delhi",Delhi,83%,(18 votes),₹ 1200 fee
Dr. Preeti Agarwal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",23 Years Experience Overall  (22 years as specialist),"Patparganj, Delhi",Delhi,83%,(18 votes),₹ 900 fee
Dr. Pooja Gupta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",19 Years Experience Overall  (13 years as specialist),"Malviya Nagar, Delhi",Delhi,83%,(18 votes),₹ 600 fee
Dr. Ekta Sharma,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (16 years as specialist),"Moti Nagar, Delhi",Delhi,83%,(18 votes),₹ 1200 fee
Dr. Seema Sehgal,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",29 Years Experience Overall  (28 years as specialist),"Punjabi Bagh, Delhi",Delhi,77%,(13 votes),₹ 1000 fee
Dr. Archana Pathak,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",34 Years Experience Overall  (27 years as specialist),"Punjabi Bagh, Delhi",Delhi,77%,(13 votes),₹ 1000 fee
Dr. Gurmeet Bansal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",36 Years Experience Overall  (34 years as specialist),"Lajpat Nagar, Delhi",Delhi,77%,(13 votes),₹ 1500 fee
Dr. Pushpa Chandra,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",47 Years Experience Overall,"Lajpat Nagar, Delhi",Delhi,90%,(21 votes),₹ 1500 fee
Dr. Prerna Lakhwani,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",24 Years Experience Overall  (20 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,90%,(21 votes),₹ 1200 fee
Dr. Supriya Malhotra,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",41 Years Experience Overall  (31 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,90%,(21 votes),₹ 1500 fee
Dr. Dipika Palit,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (10 years as specialist),"Connaught Place, Delhi",Delhi,100%,(36 votes),₹ 1000 fee
Dr. Gauri Agarwal,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (11 years as specialist),"Malviya Nagar, Delhi",Delhi,100%,(36 votes),₹ 600 fee
Dr. Tripti Sethi,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (9 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,100%,(36 votes),₹ 1000 fee
Dr. Poonam Behl,Gynecologist/obstetrician,MS - Obstetrics & Gynaecology,22 Years Experience Overall  (21 years as specialist),"Moti Nagar, Delhi",Delhi,100%,(36 votes),₹ 1200 fee
Dr. Manju Wali,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (21 years as specialist),"Patparganj, Delhi",Delhi,73%,(15 votes),₹ 1000 fee
Dr. Swasti,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (17 years as specialist),"Patparganj, Delhi",Delhi,73%,(15 votes),₹ 800 fee
Dr. Kirti Purwar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (12 years as specialist),"Patparganj, Delhi",Delhi,73%,(15 votes),₹ 400 fee
Dr. Rupa Talukdar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (19 years as specialist),"Malviya Nagar, Delhi",Delhi,73%,(15 votes),₹ 600 fee
Dr. Moushmi Gautam,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",13 Years Experience Overall  (9 years as specialist),"Shalimar Bagh, Delhi",Delhi,73%,(15 votes),₹ 600 fee
Dr. Sheetal Agarwal,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",35 Years Experience Overall  (27 years as specialist),"Panchsheel Park, Delhi",Delhi,73%,(15 votes),₹ 1600 fee
Dr. Smita Kular,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (33 years as specialist),"Panchsheel Park, Delhi",Delhi,73%,(15 votes),₹ 1600 fee
Dr. Sagarika Aggarwal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (17 years as specialist),"Lajpat Nagar, Delhi",Delhi,73%,(15 votes),₹ 500 fee
Dr. Shelly Arora,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MRCOG(UK)",15 Years Experience Overall  (11 years as specialist),"Punjabi Bagh, Delhi",Delhi,73%,(15 votes),₹ 800 fee
Dr. Archana Yadav,Gynecologist/obstetrician,"DGO, MBBS",10 Years Experience Overall  (8 years as specialist),"Moti Nagar, Delhi",Delhi,73%,(15 votes),₹ 1200 fee
Dr. Khushboo Gupta,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (9 years as specialist),"Jasola, Delhi",Delhi,73%,(15 votes),₹ 400 fee
Dr. Aanchal Sablok,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",13 Years Experience Overall  (9 years as specialist),"Moti Nagar, Delhi",Delhi,73%,(15 votes),₹ 1200 fee
Dr. Sujata Agarwal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",35 Years Experience Overall  (31 years as specialist),"Panchsheel Park, Delhi",Delhi,91%,(53 votes),₹ 2100 fee
Dr. Nandita P Palshetkar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",38 Years Experience Overall  (28 years as specialist),"Greater Kailash Part 2, Delhi",Delhi,85%,(47 votes),₹ 1500 fee
Dr. Varsha Degwekar,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",36 Years Experience Overall,"Powai, Mumbai",Mumbai,94%,(274 votes),₹ 1000 fee
Dr. Anju Hajari,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London)",26 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,98%,(46 votes),₹ 2000 fee
Dr. Vibha Arora,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (21 years as specialist),"Malad West, Mumbai",Mumbai,98%,(124 votes),₹ 1000 fee
Dr. Pooja Shukla,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (9 years as specialist),"Malad West, Mumbai",Mumbai,99%,(158 votes),₹ 1100 fee
Dr. Shilpa Bansal Agrawal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",18 Years Experience Overall  (12 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(1088 votes),₹ 1500 fee
Dr. Rajendra S Sankpal,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DGO, MBBS",29 Years Experience Overall  (28 years as specialist),"Malad West, Mumbai",Mumbai,98%,(89 votes),₹ 1000 fee
Dr. Anagha Chhatrapati,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",16 Years Experience Overall  (15 years as specialist),"Parel, Mumbai",Mumbai,98%,(89 votes),₹ 1600 fee
Dr. Shilpa Abhyankar,Gynecologist/obstetrician,"MBBS, DGO, MD - Midwifery & Gynecology",29 Years Experience Overall  (26 years as specialist),"Dadar East, Mumbai",Mumbai,98%,(285 votes),₹ 800 fee
Dr. Shital S Jadhav,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, MBBS",19 Years Experience Overall  (13 years as specialist),"Kandivali East, Mumbai",Mumbai,99%,(98 votes),₹ 1000 fee
Dr. Gouri Sultane Gupta,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",20 Years Experience Overall  (15 years as specialist),"Goregaon West, Mumbai",Mumbai,91%,(132 votes),₹ 1000 fee
Dr. Nanda R Kumar,Gynecologist/obstetrician,"MBBS, DGO",20 Years Experience Overall  (10 years as specialist),"Chembur East, Mumbai",Mumbai,90%,(181 votes),₹ 1000 fee
Dr. Punit Bhojani,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",20 Years Experience Overall  (15 years as specialist),"Matunga, Mumbai",Mumbai,99%,(90 votes),₹ 1000 fee
Dr. Shubhada Kulkarni,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall,"Andheri West, Mumbai",Mumbai,90%,(170 votes),₹ 1000 fee
Dr. Shreedevi Tanksale,Gynecologist/obstetrician,"DGO, DNB - Obstetrics & Gynecology, MBBS",15 Years Experience Overall  (8 years as specialist),"Vileparle East, Mumbai",Mumbai,99%,(177 votes),₹ 1000 fee
Dr. Ankesh Sahetya,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, DGO, MNAMS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (12 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(1200 votes),₹ 1200 fee
Dr. Tejal Poddar,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (7 years as specialist),"Opera House, Mumbai",Mumbai,98%,(125 votes),₹ 1000 fee
Dr. Parzan Mistry,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",9 Years Experience Overall  (8 years as specialist),"Nana Chowk, Mumbai",Mumbai,100%,(32 votes),₹ 1000 fee
Dr. Vandana Bansal,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO",30 Years Experience Overall  (23 years as specialist),"Santacruz West, Mumbai",Mumbai,100%,(32 votes),₹ 1500 fee
Dr. Punam Solanki,Gynecologist/obstetrician,MD - Obstetrics & Gynaecology,14 Years Experience Overall  (12 years as specialist),"Andheri West, Mumbai",Mumbai,80%,(15 votes),₹ 900 fee
Dr. Sapna Khare,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (8 years as specialist),"Goregaon West, Mumbai",Mumbai,100%,(88 votes),₹ 800 fee
Dr. Anuradha Narayanan,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (13 years as specialist),"Chembur, Mumbai",Mumbai,100%,(88 votes),₹ 1000 fee
Dr. Nutan Hegde,Gynecologist/obstetrician,"MBBS, DGO, MRCOG(UK)",20 Years Experience Overall  (15 years as specialist),"Dadar West, Mumbai",Mumbai,97%,(116 votes),₹ 900 fee
Dr. Shruti Thar,Gynecologist/obstetrician,"MBBS, DGO, FCPS - Mid. & Gynae",12 Years Experience Overall  (7 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(12 votes),₹ 1000 fee
Dr. Milind Wankhede,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",19 Years Experience Overall  (12 years as specialist),"Kandivali East, Mumbai",Mumbai,100%,(12 votes),₹ 1000 fee
Dr. Bindu Gohil Mulekar,Gynecologist/obstetrician,"MBBS, DGO",32 Years Experience Overall  (23 years as specialist),"Malad West, Mumbai",Mumbai,100%,(12 votes),₹ 1000 fee
Dr. Pradnya Rajendra Changede,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG), FCPS - Mid. & Gynae",18 Years Experience Overall  (13 years as specialist),"Chembur, Mumbai",Mumbai,100%,(20 votes),₹ 1200 fee
Dr. Varun H Shah,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, DGO, MBBS, Diploma in Advanced Endoscopic Gynae Surgery, Fellowship in Reproductive Medicine",15 Years Experience Overall  (9 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(166 votes),₹ 1000 fee
Dr. Vaishali Chaudhari,Gynecologist/obstetrician,"MBBS, DGO",15 Years Experience Overall  (11 years as specialist),"Chembur East, Mumbai",Mumbai,95%,(22 votes),₹ 1000 fee
Dr. Poonam Nautiyal,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (16 years as specialist),"Santacruz West, Mumbai",Mumbai,99%,(315 votes),₹ 1500 fee
Dr. Harshika Bavishi,Gynecologist/obstetrician,MD - Obstetrics & Gynaecology,37 Years Experience Overall  (36 years as specialist),"Chembur East, Mumbai",Mumbai,96%,(85 votes),₹ 1000 fee
Dr. Jay Mehta,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (7 years as specialist),"Ghatkopar East, Mumbai",Mumbai,85%,(26 votes),₹ 3000 fee
Dr. Anjali Jitendra Bapat,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae",37 Years Experience Overall  (32 years as specialist),"Mahim, Mumbai",Mumbai,95%,(186 votes),₹ 1000 fee
Dr. Soumil Trivedi,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (8 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(92 votes),₹ 2000 fee
Dr. Ritu Palve,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO, Fellowship in Gynaec Oncology",21 Years Experience Overall  (11 years as specialist),"Mahim, Mumbai",Mumbai,100%,(92 votes),₹ 1300 fee
Dr. Yatin Thakorlal Shah,Gynecologist/obstetrician,DGO,13 Years Experience Overall  (10 years as specialist),"Malad West, Mumbai",Mumbai,100%,(92 votes),₹ 1000 fee
Dr. Renubala Rout,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, MBBS",17 Years Experience Overall  (10 years as specialist),"Kandivali East, Mumbai",Mumbai,96%,(50 votes),₹ 1000 fee
Dr. Shruti Rai,Gynecologist/obstetrician,"MBBS, DGO",9 Years Experience Overall  (5 years as specialist),"Chembur, Mumbai",Mumbai,100%,(24 votes),₹ 700 fee
Dr. Rima Sonpal,Gynecologist/obstetrician,"MBBS, DGO, FCPS - Mid. & Gynae",12 Years Experience Overall  (8 years as specialist),"Ghatkopar West, Mumbai",Mumbai,98%,(58 votes),₹ 800 fee
Dr. Pradnya Randive,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (8 years as specialist),"Bhandup West, Mumbai",Mumbai,95%,(131 votes),₹ 1200 fee
Dr. Vaishali Shedge,Gynecologist/obstetrician,"MBBS, DGO",16 Years Experience Overall  (12 years as specialist),"Borivali West, Mumbai",Mumbai,94%,(32 votes),₹ 800 fee
Dr. Nirmal Nitin Gujarathi,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, DGO, MBBS",17 Years Experience Overall  (10 years as specialist),"Malad West, Mumbai",Mumbai,94%,(32 votes),₹ 1000 fee
Dr. Manjushri Kothekar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",19 Years Experience Overall  (15 years as specialist),"Chembur, Mumbai",Mumbai,100%,(15 votes),₹ 1000 fee
Dr. Jyoti Shetty,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall  (29 years as specialist),"Bandra East, Mumbai",Mumbai,100%,(15 votes),₹ 1200 fee
Dr. Reena kumari Sengupta,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall,"Wadala, Mumbai",Mumbai,100%,(15 votes),₹ 1000 fee
Dr. Sonal Kumta,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",19 Years Experience Overall,"Mulund West, Mumbai",Mumbai,94%,(36 votes),₹ 1300 fee
Dr. Hemlata Hardasani,Gynecologist/obstetrician,"MBBS, DGO",27 Years Experience Overall  (24 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(1751 votes),₹ 1500 fee
Dr. Atul Ganatra,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (30 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(1751 votes),₹ 1300 fee
Dr. Ankush Nandkishor Raut,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (8 years as specialist),"Borivali East, Mumbai",Mumbai,94%,(16 votes),₹ 1000 fee
Dr. Ketan Pandit,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (28 years as specialist),"Mulund West, Mumbai",Mumbai,94%,(16 votes),₹ 1300 fee
Dr. Aditi S. Trivedi,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (6 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(199 votes),₹ 2000 fee
Dr. Chitwan Dubey,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",24 Years Experience Overall  (16 years as specialist),"Powai, Mumbai",Mumbai,70%,(43 votes),₹ 1300 fee
Dr. Suchitra Pandit,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",40 Years Experience Overall  (37 years as specialist),"Santacruz West, Mumbai",Mumbai,94%,(36 votes),₹ 2000 fee
Dr. Aditi Phulpagar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (14 years as specialist),"Mahim, Mumbai",Mumbai,94%,(36 votes),₹ 1300 fee
Dr. Prabhjot Manchanda,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (8 years as specialist),"Ghatkopar East, Mumbai",Mumbai,89%,(55 votes),₹ 800 fee
Dr. Shubhada Sanjiv Khandeparkar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (39 years as specialist),"Dadar East, Mumbai",Mumbai,92%,(106 votes),₹ 2500 fee
Dr. Anita Soni,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",32 Years Experience Overall  (28 years as specialist),"Powai, Mumbai",Mumbai,76%,(62 votes),₹ 1300 fee
Dr. Prakash Trivedi,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae",44 Years Experience Overall  (38 years as specialist),"Ghatkopar East, Mumbai",Mumbai,99%,(148 votes),₹ 3000 fee
Dr. Dhrupti B Dedhia,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (24 years as specialist),"Santacruz West, Mumbai",Mumbai,99%,(148 votes),₹ 2200 fee
Dr. Rakhee Sahu,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (20 years as specialist),"Powai, Mumbai",Mumbai,88%,(26 votes),₹ 1300 fee
Dr. Monika Agrawal,Gynecologist/obstetrician,"DGO, MBBS, DNB - Obstetrics & Gynecology",18 Years Experience Overall  (14 years as specialist),"Andheri East, Mumbai",Mumbai,97%,(235 votes),₹ 1000 fee
Dr. Hemant Kanojiya,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",27 Years Experience Overall  (23 years as specialist),"Kandivali, Mumbai",Mumbai,97%,(235 votes),₹ 1500 fee
Dr. G Shruti Anil,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (9 years as specialist),"Chembur East, Mumbai",Mumbai,97%,(235 votes),₹ 700 fee
Dr. Sonal Katwala,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",23 Years Experience Overall,"Borivali West, Mumbai",Mumbai,97%,(73 votes),₹ 800 fee
Dr. Nandan Purandare,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall  (9 years as specialist),"Dadar, Mumbai",Mumbai,97%,(73 votes),₹ 1000 fee
Dr. Namrita Sheregar,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO, MNAMS - Obstetrics & Gynaecology",17 Years Experience Overall  (12 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(156 votes),₹ 1000 fee
Dr. Bhagyasree A,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (3 years as specialist),"Chembur East, Mumbai",Mumbai,99%,(156 votes),₹ 700 fee
Dr. Sharmishtha Prashant Kewle,Gynecologist/obstetrician,"MBBS, DGO",17 Years Experience Overall,"Chembur, Mumbai",Mumbai,99%,(156 votes),₹ 1000 fee
Dr. Shraddha Shivgan,Gynecologist/obstetrician,"DGO, MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (9 years as specialist),"Chembur East, Mumbai",Mumbai,99%,(156 votes),₹ 800 fee
Dr. Sangeeta Pikale,Gynecologist/obstetrician,"MBBS, DGO, MD - Midwifery & Gynecology",33 Years Experience Overall  (30 years as specialist),"Mahim, Mumbai",Mumbai,100%,(13 votes),₹ 1800 fee
Dr. Ameet Dhurandhar,Gynecologist/obstetrician,"MBBS, DGO",24 Years Experience Overall  (23 years as specialist),"Santacruz West, Mumbai",Mumbai,100%,(13 votes),₹ 2500 fee
Dr. Richa Jagtap,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",22 Years Experience Overall  (20 years as specialist),"Kurla West, Mumbai",Mumbai,100%,(13 votes),₹ 0 fee
Dr. Tanuja Uchil,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",26 Years Experience Overall  (20 years as specialist),"Chembur East, Mumbai",Mumbai,94%,(848 votes),₹ 1200 fee
Dr. Kunjal Bathija,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (26 years as specialist),"Cuffe Parade, Mumbai",Mumbai,76%,(38 votes),₹ 2000 fee
Dr. Anita K Mohan,Gynecologist/obstetrician,"MBBS, DGO, FCPS - Mid. & Gynae, MD - Obstetrics & Gynaecology",29 Years Experience Overall  (27 years as specialist),"Mahim, Mumbai",Mumbai,97%,(32 votes),₹ 1300 fee
Dr. Kajal Parikh,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (8 years as specialist),"Gamdevi, Mumbai",Mumbai,97%,(32 votes),₹ 2000 fee
Dr. Ami Mehta,Gynecologist/obstetrician,"MBBS, DGO",11 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,97%,(32 votes),₹ 1500 fee
Dr. Radhika Sheth,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FCPS - Mid. & Gynae, DGO, DNB - Family Medicine",15 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(291 votes),₹ 1100 fee
Dr. Gangurde Pritimala Bhalchandra,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (13 years as specialist),"Kandivali West, Mumbai",Mumbai,100%,(291 votes),₹ 800 fee
Dr. Gitanjali Dnyanesh Belekar,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, FCPS - Mid. & Gynae",21 Years Experience Overall  (16 years as specialist),"Mahim, Mumbai",Mumbai,100%,(291 votes),₹ 1300 fee
Dr. Nikhil D Datar,Gynecologist/obstetrician,"MBBS, MD - Midwifery & Gynecology, DGO, FCPS - Mid. & Gynae, DNB - Obstetrics & Gynecology",32 Years Experience Overall  (27 years as specialist),"Malad West, Mumbai",Mumbai,99%,(972 votes),₹ 1000 fee
Dr. Shraddha Ganatra,Gynecologist/obstetrician,"MBBS, DGO",14 Years Experience Overall,"Malad West, Mumbai",Mumbai,99%,(972 votes),₹ 700 fee
Dr. Sita Gururaja,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO",27 Years Experience Overall  (24 years as specialist),"Powai, Mumbai",Mumbai,98%,(195 votes),₹ 800 fee
Dr. Sambit M Nanda,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (5 years as specialist),"Bandra West, Mumbai",Mumbai,98%,(195 votes),₹ 1000 fee
