Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Nirali Mehta,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",13 Years Experience Overall  (11 years as specialist),"Santacruz West, Mumbai",Mumbai,97%,(209 votes),₹ 1200 fee
Dr. Nida Rangila,Dentist,BDS,4 Years Experience Overall  (3 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(36 votes),₹500
Dr. Husain Harianawala,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",14 Years Experience Overall  (13 years as specialist),"Lokhandwala, Mumbai",Mumbai,95%,(61 votes),₹ 1000 fee
Dr. Ishwari Bhirud,Dentist,"BDS, Diploma in Health Administration",33 Years Experience Overall  (32 years as specialist),"Andheri East, Mumbai",Mumbai,96%,(180 votes),₹ 500 fee
Dr. Chetan Bhole,Dentist,BDS,25 Years Experience Overall  (24 years as specialist),"Mulund East, Mumbai",Mumbai,92%,(13 votes),₹ 500 fee
Dr. Shlesha Shah,Dentist,BDS,16 Years Experience Overall  (15 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(180 votes),₹300
Dr. Saudnya Rudrawar,Dentist,BDS,6 Years Experience Overall,"Chembur East, Mumbai",Mumbai,99%,(180 votes),₹300
Dr. Punit Kaur Anand Khalsa,Dentist,BDS,8 Years Experience Overall,"Chembur East, Mumbai",Mumbai,99%,(191 votes),₹200
Dr. Vishakha Darade,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",10 Years Experience Overall  (8 years as specialist),"Bhandup West, Mumbai",Mumbai,98%,(40 votes),₹300
Dr. Danesh Nair,Dentist,"BDS, MDS - Periodontics",13 Years Experience Overall  (7 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(37 votes),₹100
Dr. Prerna Panthri,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",11 Years Experience Overall,"Andheri West, Mumbai",Mumbai,92%,(13 votes),₹350
Dr. Rhea Abraham,Dentist,BDS,17 Years Experience Overall  (16 years as specialist),"Andheri East, Mumbai",Mumbai,100%,(203 votes),₹500
Dr. Reetu Kait,Dentist,BDS,6 Years Experience Overall,"Mira Road, Mumbai",Mumbai,92%,(12 votes),₹200
Dr. Aashish Tiwari,Dentist,BDS,15 Years Experience Overall  (14 years as specialist),"Tilak Nagar, Mumbai",Mumbai,100%,(338 votes),₹ 300 fee
Dr. Deep Garg,Dentist,"BDS, MDS - Orthodontics",14 Years Experience Overall  (11 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(71 votes),₹500
Dr. Aditi Lele,Dentist,"BDS, MDS - Oral Medicine and Radiology",15 Years Experience Overall  (12 years as specialist),"Prabhadevi, Mumbai",Mumbai,98%,(44 votes),₹500
Dr. Neha Agarwal,Dentist,BDS,9 Years Experience Overall,"Mira Bhayandar, Mumbai",Mumbai,98%,(44 votes),₹200
Dr. Yoban Shetty,Dentist,"BDS, MDS - Orthodontics, PhD - Orthodontics",24 Years Experience Overall  (19 years as specialist),"Chembur, Mumbai",Mumbai,100%,(103 votes),₹500
Dr. Rahul N. Patil,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",16 Years Experience Overall  (15 years as specialist),"Chandivali, Mumbai",Mumbai,94%,(67 votes),₹400
Dr. Shipra Jhawar,Dentist,BDS,8 Years Experience Overall  (5 years as specialist),"Walkeshwar, Mumbai",Mumbai,100%,(58 votes),₹ 300 fee
Dr. Rashmi Shetty,Dentist,BDS,18 Years Experience Overall  (17 years as specialist),"Chembur, Mumbai",Mumbai,98%,(84 votes),₹500
Dr. Adil Gandevivala,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",15 Years Experience Overall  (14 years as specialist),"Tardeo, Mumbai",Mumbai,99%,(74 votes),₹500
Dr. Perola Menon,Dentist,BDS,35 Years Experience Overall,"Churchgate, Mumbai",Mumbai,100%,(436 votes),₹ 1500 fee
Dr. Sachin Salunkhe,Dentist,BDS,13 Years Experience Overall,"Mulund West, Mumbai",Mumbai,100%,(15 votes),₹200
Dr. Ritu Girdhar,Dentist,BDS,16 Years Experience Overall,"Wadala, Mumbai",Mumbai,100%,(467 votes),₹500
Dr. Manisha Mehta,Dentist,BDS,17 Years Experience Overall,"Worli, Mumbai",Mumbai,98%,(984 votes),₹500
Dr. Manish Ranade,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",23 Years Experience Overall  (22 years as specialist),"Vileparle East, Mumbai",Mumbai,99%,(545 votes),₹ 500 fee
Dr. Wishi Parihar,Dentist,BDS,12 Years Experience Overall,"Mira Road, Mumbai",Mumbai,97%,(29 votes),₹200
Dr. Shruti Jain,Dentist,BDS,19 Years Experience Overall,"Kemps Corner, Mumbai",Mumbai,97%,(31 votes),₹ 1000 fee
Dr. Sonal K Shah,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",13 Years Experience Overall  (12 years as specialist),"JB Nagar, Mumbai",Mumbai,100%,(100 votes),₹500
Dr. Angad Shetye,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",13 Years Experience Overall  (8 years as specialist),"Kandivali West, Mumbai",Mumbai,100%,(16 votes),₹ 500 fee
Dr. Rushad Nariman,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",14 Years Experience Overall  (12 years as specialist),"Malad West, Mumbai",Mumbai,100%,(36 votes),₹500
Dr. Mary Grace Dakey,Dentist,BDS,15 Years Experience Overall,"Andheri East, Mumbai",Mumbai,99%,(152 votes),₹ 500 fee
Dr. Amit Oswal,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",14 Years Experience Overall  (12 years as specialist),"Lal baug, Mumbai",Mumbai,99%,(152 votes),₹200
Dr. Abbasali Barodawala,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",13 Years Experience Overall,"Andheri West, Mumbai",Mumbai,100%,(34 votes),₹500
Dr. Shreyas Shah,Dentist,"BDS, MDS - Oral Medicine and Radiology",17 Years Experience Overall  (11 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(17 votes),₹ 1500 fee
Dr. Bhumija Gautam,Dentist,BDS,16 Years Experience Overall  (15 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(478 votes),₹ 750 fee
Dr. Sumana Kar,Dentist,"MDS - Prosthodontist And Crown Bridge, BDS",13 Years Experience Overall  (12 years as specialist),"Marol, Mumbai",Mumbai,100%,(85 votes),₹500
Dr. Sanket Brahmbhatt,Dentist,"BDS, MDS - Periodontology and Oral Implantology",11 Years Experience Overall  (8 years as specialist),"Vileparle West, Mumbai",Mumbai,100%,(27 votes),₹500
Dr. Rabiah Patel,Dentist,BDS,15 Years Experience Overall,"Andheri West, Mumbai",Mumbai,100%,(27 votes),₹ 300 fee
Dr. Raksha Savla,Dentist,BDS,13 Years Experience Overall,"Andheri West, Mumbai",Mumbai,96%,(50 votes),₹500
Dr. Kinnari,Dentist,BDS,11 Years Experience Overall,"Borivali West, Mumbai",Mumbai,96%,(50 votes),₹200
Dr. Onkar Sawant,Dentist,BDS,3 Years Experience Overall,"Bandra West, Mumbai",Mumbai,96%,(50 votes),₹ 200 fee
Dr. Chitralekha Rane,Dentist,BDS,22 Years Experience Overall  (20 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(35 votes),₹ 800 fee
Dr. Kanika Madan,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",13 Years Experience Overall  (12 years as specialist),"Bandra West, Mumbai",Mumbai,95%,(22 votes),₹ 500 fee
Dr. Ankesh Jain,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",13 Years Experience Overall  (11 years as specialist),"Mazgaon, Mumbai",Mumbai,100%,(52 votes),₹ 800 fee
Dr. Prasad Rane,Dentist,"BDS, MDS - Conservative Dentistry ",22 Years Experience Overall  (21 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(742 votes),₹ 800 fee
Dr. Gautami Sharangpani,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",8 Years Experience Overall  (7 years as specialist),"Kandivali East, Mumbai",Mumbai,96%,(26 votes),₹ 600 fee
Dr. Ashna Godhwani,Dentist,BDS,8 Years Experience Overall,"Bandra West, Mumbai",Mumbai,100%,(43 votes),₹500
Dr. Tejal Shah,Dentist,BDS,19 Years Experience Overall,"Goregaon West, Mumbai",Mumbai,98%,(62 votes),₹500
Dr. Mangesh Govardhan Mohod,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",11 Years Experience Overall  (10 years as specialist),"Kandivali East, Mumbai",Mumbai,98%,(62 votes),₹ 500 fee
Dr. Radhika Parekh Paleja,Dentist,"BDS, MDS - Prosthodontics",15 Years Experience Overall  (14 years as specialist),"Khar West, Mumbai",Mumbai,100%,(34 votes),₹ 1500 fee
Dr. Priyanka S. Udeshi,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",9 Years Experience Overall  (4 years as specialist),"Prabhadevi, Mumbai",Mumbai,100%,(16 votes),₹500
Dr. Viral Maru,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",17 Years Experience Overall  (16 years as specialist),"Girgaon, Mumbai",Mumbai,100%,(16 votes),₹ 1000 fee
Dr. Shravan Chawla,Dentist,BDS,14 Years Experience Overall  (11 years as specialist),"Peddar Road, Mumbai",Mumbai,100%,(74 votes),₹ 1000 fee
Dr. Khushee Agrawal,Dentist,BDS,12 Years Experience Overall,"Goregaon East, Mumbai",Mumbai,98%,(279 votes),₹300
Dr. Neha Palvia Parikh,Dentist,BDS,14 Years Experience Overall  (13 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(110 votes),₹ 1000 fee
Dr. Aishwarya Nair,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",15 Years Experience Overall  (14 years as specialist),"Tardeo, Mumbai",Mumbai,100%,(110 votes),₹ 1000 fee
Dr. Ameya Manish Sonawane,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Lokhandwala, Mumbai",Mumbai,100%,(110 votes),₹ 300 fee
Dr. Nasreen Akhai,Dentist,"BDS, Diploma in Cosmetology",11 Years Experience Overall,"Lower Parel, Mumbai",Mumbai,100%,(110 votes),₹300
Dr. Shoaib Akhai,Dentist,BDS,14 Years Experience Overall  (13 years as specialist),"Lower Parel, Mumbai",Mumbai,100%,(12 votes),₹300
Dr. Pooja Sable,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",10 Years Experience Overall  (7 years as specialist),"Kandivali West, Mumbai",Mumbai,100%,(12 votes),₹ 500 fee
Dr. Aaditi Mahajan,Dentist,"MDS - Periodontics, BDS",13 Years Experience Overall  (12 years as specialist),"Chembur East, Mumbai",Mumbai,98%,(59 votes),₹300
Dr. Deven Dabholkar,Dentist,BDS,14 Years Experience Overall,"Borivali West, Mumbai",Mumbai,93%,(15 votes),₹ 300 fee
Dr. Meenu Dinesh,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",7 Years Experience Overall  (1 year as specialist),"Chembur East, Mumbai",Mumbai,93%,(15 votes),₹200
Dr. Gunjan Patel,Dentist,BDS,15 Years Experience Overall,"Mulund West, Mumbai",Mumbai,98%,(141 votes),₹200
Dr. Kruti Dholakia,Dentist,BDS,15 Years Experience Overall  (14 years as specialist),"Andheri West, Mumbai",Mumbai,97%,(36 votes),₹500
Dr. Preeti Shetty,Dentist,"MDS - Periodontics, BDS",20 Years Experience Overall  (6 years as specialist),"Kandivali West, Mumbai",Mumbai,97%,(36 votes),₹300
Dr. Jayesh Ghuge,Dentist,BDS,8 Years Experience Overall,"Mira Road, Mumbai",Mumbai,100%,(26 votes),₹200
Dr. Shagun A Verma,Dentist,BDS,15 Years Experience Overall  (14 years as specialist),"Khar West, Mumbai",Mumbai,100%,(26 votes),₹ 800 fee
Dr. Vishal Punjabi,Dentist,"BDS, MDS - Oral Pathology and Oral Microbiology",9 Years Experience Overall  (4 years as specialist),"Tardeo, Mumbai",Mumbai,100%,(26 votes),₹ 1000 fee
Dr. Arun Fegde,Dentist,BDS,50 Years Experience Overall,"Dadar West, Mumbai",Mumbai,100%,(26 votes),₹300
Dr. Ankita Chauhan,Dentist,BDS,12 Years Experience Overall  (11 years as specialist),"Ghatkopar West, Mumbai",Mumbai,100%,(24 votes),₹ 600 fee
Dr. Mitali Pimpale,Dentist,BDS,10 Years Experience Overall,"Mulund West, Mumbai",Mumbai,100%,(84 votes),₹500
Dr. Rinal Sanghavi,Dentist,BDS,9 Years Experience Overall,"Tardeo, Mumbai",Mumbai,99%,(115 votes),₹ 1000 fee
Dr. Srushti Garg,Dentist,BDS,10 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(34 votes),₹300
Dr. Shrutika Jaju,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",12 Years Experience Overall  (11 years as specialist),"Vileparle West, Mumbai",Mumbai,100%,(61 votes),₹ 500 fee
Dr. Meghna Radhakrishnan,Dentist,BDS,11 Years Experience Overall,"Chembur East, Mumbai",Mumbai,100%,(19 votes),₹500
Dr. Iti Garg,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",16 Years Experience Overall  (14 years as specialist),"Wadala, Mumbai",Mumbai,100%,(19 votes),₹500
Dr. Shruti Shah,Dentist,BDS,16 Years Experience Overall  (15 years as specialist),"Dadar East, Mumbai",Mumbai,100%,(33 votes),₹500
Dr. Ritu Mehta,Dentist,BDS,7 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(20 votes),₹250
Dr. Nidhi Rajesh Chheda,Dentist,BDS,8 Years Experience Overall,"Matunga East, Mumbai",Mumbai,98%,(80 votes),₹400
Dr. Shishir Singh,Dentist,MDS - Conservative Dentistry & Endodontics,35 Years Experience Overall,"Khar West, Mumbai",Mumbai,98%,(80 votes),₹ 500 fee
Dr. Pankaj Savla,Dentist,BDS,14 Years Experience Overall,"Andheri West, Mumbai",Mumbai,99%,(140 votes),₹500
Dr. Priyanka Jairaj Dalvi,Dentist,"BDS, MDS - Periodontics",12 Years Experience Overall  (6 years as specialist),"Vileparle West, Mumbai",Mumbai,100%,(43 votes),₹500
Dr. Prachi Shah,Dentist,BDS,12 Years Experience Overall  (10 years as specialist),"Khar West, Mumbai",Mumbai,100%,(29 votes),₹500
Dr. Jigna Kanavia,Dentist,BDS,20 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(65 votes),₹ 500 fee
Dr. Shraddha Sanjay Bhanushali,Dentist,BDS,8 Years Experience Overall  (5 years as specialist),"Mulund West, Mumbai",Mumbai,99%,(119 votes),₹500
Dr. Rahul Oza,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Juhu, Mumbai",Mumbai,100%,(38 votes),₹ 500 fee
Dr. Dhwani Kapadia,Dentist,BDS,11 Years Experience Overall  (9 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(19 votes),₹ 800 fee
Dr. Avanti Shah,Dentist,BDS,11 Years Experience Overall,"Chembur, Mumbai",Mumbai,100%,(19 votes),₹400
Dr. Shreya Dutta,Dentist,BDS,7 Years Experience Overall,"Bandra West, Mumbai",Mumbai,96%,(27 votes),₹500
Dr. Ritika Goyal,Dentist,BDS,9 Years Experience Overall,"Malad, Mumbai",Mumbai,96%,(27 votes),₹200
Dr. Himanshu Shah,Dentist,BDS,15 Years Experience Overall,"Lamington Road, Mumbai",Mumbai,96%,(27 votes),₹500
Dr. Shraddha Deshmukh,Dentist,BDS,10 Years Experience Overall,"Kandivali East, Mumbai",Mumbai,96%,(27 votes),₹100
Dr. Julie Davda,Dentist,BDS,17 Years Experience Overall,"Bhandup, Mumbai",Mumbai,96%,(27 votes),₹ 200 fee
Dr. Fatema Gandevivala,Dentist,BDS,9 Years Experience Overall  (8 years as specialist),"Tardeo, Mumbai",Mumbai,96%,(27 votes),₹300
Dr. Pratiksha Tiwari,Dentist,"BDS, MDS - Prosthodontics",8 Years Experience Overall,"Mulund East, Mumbai",Mumbai,96%,(27 votes),₹ 300 fee
Dr. Kashmira Sandeep Kesarkar,Dentist,"MDS - Oral Pathology and Oral Microbiology, BDS",12 Years Experience Overall,"Andheri East, Mumbai",Mumbai,96%,(27 votes),₹300
Dr. Prarthana Thakkar,Dentist,BDS,6 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,96%,(27 votes),₹500
Dr. Anshul Gupta,Dentist,"MDS - Periodontics, BDS",14 Years Experience Overall,"Andheri West, Mumbai",Mumbai,96%,(27 votes),₹500
Dr. Vinita Tekchandani,Dentist,"BDS, MDS - Oral Pathology and Oral Microbiology",12 Years Experience Overall  (11 years as specialist),"Bandra West, Mumbai",Mumbai,100%,(12 votes),₹500
Dr. Sonyabai Sasane,Dentist,BDS,8 Years Experience Overall,"Borivali West, Mumbai",Mumbai,100%,(13 votes),₹ 800 fee
Dr. Amit Raja,Dentist,"BDS, MDS - Orthodontics",18 Years Experience Overall,"Tardeo, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Pranav Thakkar,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",9 Years Experience Overall  (8 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(13 votes),₹ 500 fee
Dr. Kajal Bhanushali,Dentist,BDS,5 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,100%,(13 votes),₹500
Dr. Bushra Alam,Dentist,BDS,15 Years Experience Overall,"Powai, Mumbai",Mumbai,100%,(13 votes),₹ 300 fee
Dr. Aastha Chandra,Dentist,BDS,12 Years Experience Overall,"Juhu, Mumbai",Mumbai,100%,(13 votes),₹ 1000 fee
Dr. Anjali Jaiswal,Dentist,"MDS - Orthodontics and Dentofacial Orthopaedics, BDS",7 Years Experience Overall  (2 years as specialist),"Mira Bhayandar, Mumbai",Mumbai,100%,(13 votes),₹200
Dr. Ajit Pandey,Dentist,BDS,4 Years Experience Overall,"Juhu, Mumbai",Mumbai,100%,(13 votes),₹ 0 fee
Dr. Anuj Shah,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",10 Years Experience Overall  (9 years as specialist),"Malad, Mumbai",Mumbai,100%,(13 votes),₹500
Dr. Sakshi Balani,Dentist,BDS,2 Years Experience Overall,"Chembur, Mumbai",Mumbai,100%,(13 votes),₹ 500 fee
Dr. Sahil Singh,Dentist,MDS - Prosthodontist And Crown Bridge,5 Years Experience Overall  (4 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(13 votes),₹500
Dr. Anushka,Dentist,BDS,5 Years Experience Overall,"Bandra West, Mumbai",Mumbai,100%,(13 votes),₹200
Dr. Rachayta Parikh Gala,Dentist,"BDS, MDS - Paedodontics And Preventive Dentistry",12 Years Experience Overall  (11 years as specialist),"Vileparle West, Mumbai",Mumbai,100%,(130 votes),₹ 500 fee
Dr. Esha Fegde,Dentist,BDS,8 Years Experience Overall,"Dadar West, Mumbai",Mumbai,100%,(130 votes),₹300
Dr. Madhavi Shetty,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",10 Years Experience Overall  (9 years as specialist),"Turner Road, Mumbai",Mumbai,100%,(130 votes),₹500
Dr. Komal Nanavati,Dentist,"BDS, MDS - Pedodontics",8 Years Experience Overall,"Tardeo, Mumbai",Mumbai,100%,(130 votes),₹ 1000 fee
Dr. Chandni Nayak,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",8 Years Experience Overall,"Tardeo, Mumbai",Mumbai,100%,(130 votes),₹ 1000 fee
Dr. Sheetal R Gore,Dentist,BDS,23 Years Experience Overall  (22 years as specialist),"Borivali East, Mumbai",Mumbai,98%,(368 votes),₹ 300 fee
Dr. Sagar,Dentist,BDS,25 Years Experience Overall,"Girgaon, Mumbai",Mumbai,98%,(563 votes),₹ 500 fee
Dr. Ritika Arora,Dentist,"BDS, MDS - Periodontics",22 Years Experience Overall  (20 years as specialist),"Khar West, Mumbai",Mumbai,97%,(259 votes),₹ 800 fee
Dr. Mohan Vs,Dentist,"BDS, PGDE (Cosmetic & Esthetic Dentist), Fellowship in Oral implantlogy, MDS - Conservative Dentistry & Endodontics",43 Years Experience Overall,"Andheri East, Mumbai",Mumbai,94%,(157 votes),₹ 800 fee
Dr. Sobh Singh Khambay,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",45 Years Experience Overall,"Mulund West, Mumbai",Mumbai,94%,(157 votes),₹ 1300 fee
Dr. Miten L Pandya,Dentist,BDS,27 Years Experience Overall,"Vidyavihar, Mumbai",Mumbai,97%,(32 votes),₹ 500 fee
Dr. Purnima Parikh,Dentist,MDS - Oral & Maxillofacial Surgery,36 Years Experience Overall  (32 years as specialist),"Vileparle West, Mumbai",Mumbai,93%,(14 votes),₹ 500 fee
Dr. Ajay Bajaj,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",30 Years Experience Overall  (29 years as specialist),"Juhu, Mumbai",Mumbai,96%,(862 votes),₹ 500 fee
Dr. Hardik J. Shah,Dentist,"MDS - Periodontics, BDS",18 Years Experience Overall  (17 years as specialist),"JB Nagar, Mumbai",Mumbai,98%,(227 votes),₹ 500 fee
Dr. Pooja Kukreja,Dentist,BDS,13 Years Experience Overall  (12 years as specialist),"Khar West, Mumbai",Mumbai,100%,(84 votes),₹ 500 fee
Dr. Zeel N. Mody,Dentist,"BDS, PGCE(Endodontics)",13 Years Experience Overall  (12 years as specialist),"Ghatkopar West, Mumbai",Mumbai,100%,(60 votes),₹ 300 fee
Dr. Rahul Pagare,Dentist,BDS,17 Years Experience Overall  (16 years as specialist),"Govandi, Mumbai",Mumbai,98%,(453 votes),₹ 200 fee
Dr. Dhruti Raut Chavan,Dentist,"MDS - Prosthodontics, BDS",12 Years Experience Overall,"Dadar East, Mumbai",Mumbai,98%,(123 votes),₹ 500 fee
Dr. Riddhi Mehta,Dentist,BDS,14 Years Experience Overall  (13 years as specialist),"Malad West, Mumbai",Mumbai,98%,(41 votes),₹ 400 fee
Dr. Abhijit V. Shetty,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics",15 Years Experience Overall  (14 years as specialist),"Chembur, Mumbai",Mumbai,98%,(122 votes),₹ 300 fee
Dr. Riddhi Rathi,Dentist,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",16 Years Experience Overall  (15 years as specialist),"Vileparle East, Mumbai",Mumbai,99%,(888 votes),₹ 300 fee
Dr. Shilpa Mittal,Dentist,BDS,25 Years Experience Overall  (24 years as specialist),"Kandivali East, Mumbai",Mumbai,98%,(564 votes),₹ 500 fee
Dr. Meena P. Mistry,Dentist,BDS,36 Years Experience Overall  (35 years as specialist),"Vileparle East, Mumbai",Mumbai,97%,(68 votes),₹ 200 fee
Dr. Yazad R Gandhi,Dentist,"BDS, MDS - Oral & Maxillofacial Surgery",26 Years Experience Overall  (25 years as specialist),"Kemps Corner, Mumbai",Mumbai,98%,(443 votes),₹ 1200 fee
Dr. Arpit Doshi,Dentist,"BDS, MDS - Orthodontics",15 Years Experience Overall  (14 years as specialist),"Ghatkopar East, Mumbai",Mumbai,96%,(167 votes),₹ 600 fee
Dr. Savneet Kaur,Dentist,BDS,20 Years Experience Overall,"Sion, Mumbai",Mumbai,100%,(77 votes),₹ 150 fee
Dr. Amit Chavan,Dentist,"MDS - Periodontics, BDS",15 Years Experience Overall  (14 years as specialist),"Dadar East, Mumbai",Mumbai,99%,(573 votes),₹ 500 fee
Dr. Tarun Motwani,Dentist,BDS,31 Years Experience Overall  (30 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(98 votes),₹ 1000 fee
Dr. Santosh Nayak,Dentist,"BDS, Fellowship in Oral implantlogy",13 Years Experience Overall  (12 years as specialist),"Mahim, Mumbai",Mumbai,99%,(294 votes),₹ 500 fee
Dr. NILAM GADA,Dentist,BDS,14 Years Experience Overall  (12 years as specialist),"Grant Road, Mumbai",Mumbai,100%,(69 votes),₹ 300 fee
Dr. Jigar Gala,Dentist,BDS,18 Years Experience Overall  (17 years as specialist),"Andheri West, Mumbai",Mumbai,96%,(407 votes),₹ 1000 fee
Dr. Salem Tariq,Dentist,"BDS, MDS - Periodontology and Oral Implantology",14 Years Experience Overall  (13 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(210 votes),₹ 500 fee
Dr. Gautam Kikeri,Dentist,"BDS, MDS - Conservative Dentistry & Endodontics, Fellowship and Diplomate in Implantology from ICOI (USA)",25 Years Experience Overall  (23 years as specialist),"Powai, Mumbai",Mumbai,99%,(210 votes),₹ 700 fee
Dr. Falguni Shah,Dentist,BDS,32 Years Experience Overall  (30 years as specialist),"Borivali West, Mumbai",Mumbai,98%,(228 votes),₹ 400 fee
Dr. Sonali Dhuri,Dentist,BDS,28 Years Experience Overall,"Goregaon West, Mumbai",Mumbai,98%,(228 votes),₹ 200 fee
Dr. Vaishali Prasad,Dentist,"MDS - Paedodontics And Preventive Dentistry, BDS",22 Years Experience Overall,"Powai, Mumbai",Mumbai,98%,(228 votes),₹ 700 fee
Dr. Pooja Shetty,Dentist,BDS,9 Years Experience Overall,"Charni Road, Mumbai",Mumbai,100%,(31 votes),₹ 500 fee
Dr. Amrut Bambawale,Dentist,"MDS - Conservative Dentistry & Endodontics, BDS",7 Years Experience Overall,"Andheri West, Mumbai",Mumbai,100%,(31 votes),₹ 500 fee
Dr. R. K. Mistry,Dentist,BDS,36 Years Experience Overall  (35 years as specialist),"Kemps Corner, Mumbai",Mumbai,100%,(35 votes),₹ 2000 fee
Dr. Sarthak Vaidya,Dentist,"BDS, MDS - Orthodontics",13 Years Experience Overall  (8 years as specialist),"Ghatkopar East, Mumbai",Mumbai,100%,(79 votes),₹ 500 fee
Dr. Rohan Patani,Dentist,BDS,9 Years Experience Overall  (8 years as specialist),"Borivali West, Mumbai",Mumbai,99%,(227 votes),₹ 500 fee
Dr. Mahesh .M. Lalwani,Dentist,"BDS, MDS - Oral Pathology and Oral Microbiology",44 Years Experience Overall,"Malabar Hill, Mumbai",Mumbai,99%,(827 votes),₹ 1000 fee
Dr. Raunak Mehta,Dentist,"BDS, MDS - Periodontics",11 Years Experience Overall  (7 years as specialist),"Andheri West, Mumbai",Mumbai,99%,(106 votes),₹ 200 fee
Dr. Akshi Gvalani,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",12 Years Experience Overall  (11 years as specialist),"Tardeo, Mumbai",Mumbai,100%,(12 votes),₹ 500 fee
Dr. Jayashree Gupte,Dentist,BDS,35 Years Experience Overall,"Kandivali East, Mumbai",Mumbai,92%,(26 votes),₹ 300 fee
Dr. Nehal Sabadra,Dentist,BDS,27 Years Experience Overall,"Colaba, Mumbai",Mumbai,92%,(26 votes),₹ 1000 fee
Dr. Prashant Shetty,Dentist,BDS,23 Years Experience Overall,"Dahisar West, Mumbai",Mumbai,99%,(150 votes),₹ 200 fee
Dr. Darshan S Gupte,Dentist,"BDS, MDS - Conservative Dentistry ",37 Years Experience Overall  (36 years as specialist),"Kandivali East, Mumbai",Mumbai,100%,(78 votes),₹ 300 fee
Dr. Sanket Rane,Dentist,"BDS, MDS - Prosthodontist And Crown Bridge",13 Years Experience Overall,"Jogeshwari East, Mumbai",Mumbai,99%,(84 votes),₹ 300 fee
Dr. Na'ama Attar,Dentist,BDS,17 Years Experience Overall,"Opera House, Mumbai",Mumbai,100%,(65 votes),₹ 350 fee
Dr. Rajesh Kamdar,Dentist,"BDS, MDS - Orthodontics",40 Years Experience Overall  (38 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(542 votes),₹ 800 fee
Dr. Kaushik Gandhi,Dentist,"BDS, FICOI",41 Years Experience Overall  (39 years as specialist),"Sion West, Mumbai",Mumbai,100%,(143 votes),₹ 800 fee
Dr. Akash S. Bhandari,Dentist,BDS,10 Years Experience Overall  (9 years as specialist),"Colaba, Mumbai",Mumbai,100%,(27 votes),₹ 500 fee
